TIME_PERIOD,Strategy ID,Fund name,Value,Return
2024-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,370.08700735164274,0.02966758473394206
2024-02-29,Global Minimum Variance portfolio,Global Minimum Variance portfolio,389.8891197918954,0.05350664045721935
2024-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,404.7507917695074,0.03811768839701005
2024-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,393.6448107901728,-0.02743905930555674
2024-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,412.71259899988644,0.04843906914824659
2024-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,416.71053479574107,0.009686972982028422
2024-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,413.97075313186764,-0.006574783776984156
2024-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,417.50239913528367,0.008531148581627084
2024-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,417.80008437743345,0.0007130144467824321
2024-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,414.9414764354902,-0.006842047306435785
2024-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,432.5627735697533,0.04246694566577665
2024-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,429.49629007753333,-0.007089106320716409
2007-08-31,Maximal historical return,Maximal historical return,100.0,
2007-09-30,Maximal historical return,Maximal historical return,98.12045068220004,-0.01879549317799956
2007-10-31,Maximal historical return,Maximal historical return,103.13757949807855,0.05113234581573993
2007-11-30,Maximal historical return,Maximal historical return,97.8345457482333,-0.05141708556330867
2007-12-31,Maximal historical return,Maximal historical return,96.55039639012261,-0.013125725154541037
2008-01-31,Maximal historical return,Maximal historical return,86.8848965837543,-0.100108338937458
2008-02-29,Maximal historical return,Maximal historical return,87.51754603380485,0.007281466341399121
2008-03-31,Maximal historical return,Maximal historical return,83.39349366292265,-0.04712257778902102
2008-04-30,Maximal historical return,Maximal historical return,89.24854119351842,0.07020988416988418
2008-05-31,Maximal historical return,Maximal historical return,91.88315720875106,0.029519989682744236
2008-06-30,Maximal historical return,Maximal historical return,85.61837190358186,-0.06818208576503434
2008-07-31,Maximal historical return,Maximal historical return,81.77150242085527,-0.04493042085708774
2008-08-31,Maximal historical return,Maximal historical return,80.89774769622281,-0.010685320665083159
2008-09-30,Maximal historical return,Maximal historical return,71.12332809341393,-0.12082437250926398
2008-10-31,Maximal historical return,Maximal historical return,66.97585013315916,-0.058313890413106736
2008-11-30,Maximal historical return,Maximal historical return,61.306517818794944,-0.08464741101595029
2008-12-31,Maximal historical return,Maximal historical return,58.548037723345445,-0.04499489114033195
2009-01-31,Maximal historical return,Maximal historical return,57.57605258472185,-0.01660149812734074
2009-02-28,Maximal historical return,Maximal historical return,52.984386980673,-0.07974957291996213
2009-03-31,Maximal historical return,Maximal historical return,52.56076828658007,-0.007995160805530364
2009-04-30,Maximal historical return,Maximal historical return,54.83069979320034,0.043186802259886886
2009-05-31,Maximal historical return,Maximal historical return,56.52435313686221,0.030888778550149106
2009-06-30,Maximal historical return,Maximal historical return,56.859616055818094,0.0059313004103578705
2009-07-31,Maximal historical return,Maximal historical return,62.198189457412305,0.0938904229735464
2009-08-31,Maximal historical return,Maximal historical return,61.49714282119199,-0.011271174327354418
2009-09-30,Maximal historical return,Maximal historical return,62.36056724214655,0.014040073755378133
2009-10-31,Maximal historical return,Maximal historical return,57.22740520408544,-0.08231422940925155
2009-11-30,Maximal historical return,Maximal historical return,56.814999882081686,-0.007206430564744795
2009-12-31,Maximal historical return,Maximal historical return,59.82836373733354,0.05303817410025566
2010-01-31,Maximal historical return,Maximal historical return,59.96109677228237,0.0022185636821285986
2010-02-28,Maximal historical return,Maximal historical return,64.51746422615925,0.07598872767756157
2010-03-31,Maximal historical return,Maximal historical return,70.3920289824349,0.09105386931642216
2010-04-30,Maximal historical return,Maximal historical return,75.96456387713503,0.07916428856015316
2010-05-31,Maximal historical return,Maximal historical return,75.92966252515512,-0.00045944253739626416
2010-06-30,Maximal historical return,Maximal historical return,69.95253635799298,-0.07871925105925431
2010-07-31,Maximal historical return,Maximal historical return,70.49545089911793,0.007761184502967756
2010-08-31,Maximal historical return,Maximal historical return,67.02858859278537,-0.04917852516886217
2010-09-30,Maximal historical return,Maximal historical return,70.33144961660165,0.049275407600806634
2010-10-31,Maximal historical return,Maximal historical return,71.92179095352678,0.022612093815705135
2010-11-30,Maximal historical return,Maximal historical return,79.15875799863795,0.10062273129137501
2010-12-31,Maximal historical return,Maximal historical return,83.63258954807114,0.056517202423895595
2011-01-31,Maximal historical return,Maximal historical return,81.64596517744215,-0.023754189381964514
2011-02-28,Maximal historical return,Maximal historical return,84.88855111595434,0.03971520125293444
2011-03-31,Maximal historical return,Maximal historical return,84.59968837598333,-0.003402846864195314
2011-04-30,Maximal historical return,Maximal historical return,82.5727650521882,-0.023958992789511815
2011-05-31,Maximal historical return,Maximal historical return,83.74865540230087,0.014240656097315773
2011-06-30,Maximal historical return,Maximal historical return,81.50407069684826,-0.026801441702799484
2011-07-31,Maximal historical return,Maximal historical return,79.46626005141633,-0.025002562792372698
2011-08-31,Maximal historical return,Maximal historical return,71.20414993339655,-0.10397003851287351
2011-09-30,Maximal historical return,Maximal historical return,67.58582305413758,-0.05081623588854736
2011-10-31,Maximal historical return,Maximal historical return,75.60225157652097,0.11861109564297347
2011-11-30,Maximal historical return,Maximal historical return,78.28653288359385,0.03550530904963827
2011-12-31,Maximal historical return,Maximal historical return,81.52054140522112,0.041309895872333496
2012-01-31,Maximal historical return,Maximal historical return,86.48093885691516,0.06084843606517484
2012-02-29,Maximal historical return,Maximal historical return,87.43826436397256,0.011069786240888568
2012-03-31,Maximal historical return,Maximal historical return,90.33271813519818,0.0331028273751763
2012-04-30,Maximal historical return,Maximal historical return,89.63940448964541,-0.007675111076754074
2012-05-31,Maximal historical return,Maximal historical return,88.83860282403991,-0.008933589755139531
2012-06-30,Maximal historical return,Maximal historical return,91.88639610473201,0.0343070825497873
2012-07-31,Maximal historical return,Maximal historical return,92.4111778536467,0.005711201779168109
2012-08-31,Maximal historical return,Maximal historical return,91.20317741255661,-0.013072016493537451
2012-09-30,Maximal historical return,Maximal historical return,91.1680074076922,-0.0003856225831400672
2012-10-31,Maximal historical return,Maximal historical return,88.43058852352722,-0.030026090972061922
2012-11-30,Maximal historical return,Maximal historical return,89.26005053415847,0.00937980877974781
2012-12-31,Maximal historical return,Maximal historical return,91.0680861523997,0.02025582113634729
2013-01-31,Maximal historical return,Maximal historical return,94.21996248516069,0.03461010839171937
2013-02-28,Maximal historical return,Maximal historical return,98.35855896091269,0.04392483680306931
2013-03-31,Maximal historical return,Maximal historical return,105.8973485463705,0.07664599466583982
2013-04-30,Maximal historical return,Maximal historical return,103.24447656291542,-0.025051354163918727
2013-05-31,Maximal historical return,Maximal historical return,105.09663452561126,0.017939535598954465
2013-06-30,Maximal historical return,Maximal historical return,99.53820369110821,-0.0528887614678899
