Strategy ID,Initial guarantee,b,m,L_target,L_trigger,TIME_PERIOD,Value
Tie in for TDF 2017-10-31,118.67789908941079,,,1.3,1.674999999999999,2017-10-31,166.38197277198992
Tie in for TDF 2017-10-31,118.67789908941079,,,1.3,1.6999999999999988,2017-10-31,166.38197277198998
Tie in for TDF 2017-10-31,118.67789908941079,,,1.3,1.7249999999999988,2017-10-31,166.38197277198998
Tie in for TDF 2017-10-31,118.67789908941079,,,1.3,1.7499999999999987,2017-10-31,166.38197277198998
Tie in for TDF 2017-10-31,118.67789908941079,,,1.3,1.7749999999999986,2017-10-31,166.38197277198998
Tie in for TDF 2017-11-30,118.05586652963004,,,1.3,1.35,2017-11-30,167.3799594257278
Tie in for TDF 2017-11-30,118.05586652963004,,,1.3,1.375,2017-11-30,167.6737692737387
Tie in for TDF 2017-11-30,118.05586652963004,,,1.3,1.4,2017-11-30,167.9658943517062
Tie in for TDF 2017-11-30,118.05586652963004,,,1.3,1.4249999999999998,2017-11-30,168.60242689731385
Tie in for TDF 2017-11-30,118.05586652963004,,,1.3,1.4499999999999997,2017-11-30,168.5638287860755
Tie in for TDF 2017-11-30,118.05586652963004,,,1.3,1.4749999999999996,2017-11-30,168.5638287860755
Tie in for TDF 2017-11-30,118.05586652963004,,,1.3,1.4999999999999996,2017-11-30,168.5638287860755
Tie in for TDF 2017-11-30,118.05586652963004,,,1.3,1.5249999999999995,2017-11-30,168.5638287860755
Tie in for TDF 2017-11-30,118.05586652963004,,,1.3,1.5499999999999994,2017-11-30,168.5638287860755
